text,clusters,probabilities
collegepro college pro home home college pro painters exterior painting home improvement painters jobs homeowners students franchise paint company exterior home painting culture-arts-entertainment,0,"[0.9999432563781738, 6.713565653626574e-06, 1.0682631909730844e-05, 1.512337455267243e-08, 9.389973456563894e-06, 2.9150169211789034e-05, 3.859907948822183e-08, 7.708318321419938e-07]"
bls gov oco ocos painters paperhangers painters apply paint stain varnish buildings structures paint surface culture-arts-entertainment,0,"[0.9992280006408691, 8.764560334384441e-06, 7.290281587302161e-07, 3.402323400791829e-08, 0.0007621004479005933, 2.982055047340282e-09, 1.8027845882784277e-08, 4.1630542568782403e-07]"
amazon hackers painters big ideas computer amazon com hackers painters ideas computer age amazon com hackers painters ideas computer age books graham graham culture-arts-entertainment,7,"[4.734368758363416e-06, 0.00015822015120647848, 3.7166223876283766e-08, 0.028657978400588036, 2.1986747145152918e-10, 6.606310609669208e-09, 2.2860102699695517e-11, 0.9711790084838867]"
culture gouv lumiere documents files peintres painters painters alphabetical artists chronological artists artists origin culture-arts-entertainment,0,"[0.9999998807907104, 1.2250522374301909e-08, 5.3301911495662324e-12, 1.8067761642284047e-13, 7.01141757986079e-08, 1.2728411380447113e-10, 2.0577584081138411e-10, 4.443211076843312e-10]"
painterschatroom painters chat home painting forum featuring articles information chat discussions forum professional painting tips culture-arts-entertainment,0,"[0.9999598264694214, 7.141419246181613e-06, 2.596695139800431e-06, 2.8548313935061742e-08, 1.2166647138656117e-06, 6.913510333106387e-07, 2.570176516059064e-09, 2.848969234037213e-05]"
oreilly catalog hackpaint reilly media bookstore hackers painters written narrative style hackers painters examines issues rightness web-based applications programming language renaissance culture-arts-entertainment,7,"[0.002495725639164448, 0.001069830497726798, 5.75862723053433e-05, 0.28969621658325195, 3.335611609145417e-08, 8.09857510830625e-07, 4.2440742475946536e-08, 0.7066797018051147]"
decorativepainters society decorative painters promoting decorative painting international organization promote decorative tole painting national conventions chapters certification programs decorative culture-arts-entertainment,0,"[1.0, 6.683336994939282e-09, 9.625285013470375e-10, 2.4233222985789796e-15, 5.5676128596360286e-08, 9.051932814418961e-11, 4.896009812849211e-12, 2.414581663952309e-13]"
wikipedia wiki romantic comedy romantic comedy wikipedia encyclopedia writing romantic comedy shirley kawa-jump books tagged romantic comedy librarything art romantic comedy bill culture-arts-entertainment,0,"[0.589873194694519, 1.2561542462208308e-05, 4.193748992520341e-08, 7.555506442713522e-09, 2.2714798930678626e-09, 7.627881586813601e-06, 2.6613565751176793e-07, 0.4101063311100006]"
wikipedia wiki romantic comedy film romantic comedy film wikipedia encyclopedia romantic comedy films movies light-hearted humorous dramatic stories centered romantic ideals true love surmount culture-arts-entertainment,0,"[0.9975361824035645, 3.739090814747215e-09, 2.8551860875580815e-10, 1.4855864205898933e-13, 1.1163825072713074e-11, 3.981116591944556e-08, 4.552074273078688e-10, 0.0024637829046696424]"
boxofficemojo genres chart romanticcomedy romantic comedy movies grossing romantic comedy movies box office culture-arts-entertainment,0,"[0.9996845722198486, 4.975944278839961e-08, 1.1444257097537047e-06, 2.95590808774282e-12, 6.6235502325928675e-12, 5.466798924658178e-08, 1.4557906269363485e-10, 0.0003141918277833611]"
suite welcome romantic comedies romantic comedies review romantic comedies --old classic--rating hearts culture-arts-entertainment,0,"[0.9999933242797852, 2.545409438781121e-10, 8.983994971567544e-12, 4.1234876773407585e-15, 3.5381357132296953e-12, 6.099749177979064e-11, 2.2716159508995304e-10, 6.663102794846054e-06]"
storyispromise wromance art romantic comedy essay bill romantic comedy staple american films wrong thin adam rib annie hall tootsie culture-arts-entertainment,0,"[0.9155468344688416, 1.289592546527274e-05, 1.0067133793256744e-08, 7.307083410568183e-11, 1.006079330956311e-09, 1.040886218106607e-06, 2.3150420247475267e-08, 0.08443921059370041]"
amazon romantic comedies comedy dvd utf node amazon com romantic comedies dvd deals contemporary online shopping romantic comedies selection dvd comedy genres deals contemporary classics boxed sets culture-arts-entertainment,7,"[0.04335499554872513, 8.595593214977271e-08, 2.2178782899118232e-07, 2.586324043818422e-09, 1.6729254093128532e-10, 5.6337603382417e-07, 9.536559986145221e-09, 0.9566440582275391]"
amazon tag romantic comedy amazon com romantic comedy community romantic comedy tag discover products share images discuss questions romantic comedy experts culture-arts-entertainment,0,"[0.9861435890197754, 5.4413990255852696e-06, 2.3435896423507074e-07, 3.748291399485737e-10, 1.6475835140639106e-09, 8.383114618482068e-06, 1.1028078716890377e-07, 0.013842255808413029]"
livingromcom typepad living romantic comedy billy mernit author writing romantic comedy explores delights frustrations romance funny portrayed movies culture-arts-entertainment,0,"[0.9700832962989807, 1.9675128442031564e-06, 2.821236222416701e-08, 3.537126147534764e-11, 5.274901071494753e-10, 1.9358488145826414e-07, 1.1095915652958865e-07, 0.029914453625679016]"
imdb title broken hearts club romantic comedy broken hearts club romantic comedy imdb movies celebs culture-arts-entertainment,0,"[0.9840212464332581, 2.70464306595386e-06, 2.5215030063918675e-09, 4.498038885802913e-10, 3.2883576417397364e-10, 1.097684076967198e-07, 7.521498979201624e-10, 0.015975987538695335]"
movies yahoo movie preview romantic comedy greg preview yahoo movies romantic comedy news photos trailers showtimes dvd info yahoo movies culture-arts-entertainment,7,"[0.028826866298913956, 3.892114719405981e-08, 5.741416675419941e-09, 1.7201405577704776e-10, 1.2008579894362548e-11, 1.1992666486548842e-06, 1.7686602182820366e-11, 0.9711719155311584]"
hollywood movies romantic comedy romantic comedy hollywood com irresistibly romantic comedy director moonstruck stars marisa tomei downey lovers destined culture-arts-entertainment,0,"[0.9940006136894226, 1.5611119508207594e-08, 1.3653232988630748e-09, 9.109892202575909e-14, 5.905984251999841e-13, 1.4553236837855366e-07, 3.6663571484352175e-11, 0.005999151151627302]"
thetrailermash shining romantic comedy trailer mash shining romantic comedy shining recut romantic comedy funniest stuff lost reimagined team culture-arts-entertainment,0,"[0.9998455047607422, 5.344979459032118e-10, 2.527325015933002e-09, 5.070746136892103e-14, 4.511273624628609e-13, 1.1583087378141954e-08, 1.193145471312107e-09, 0.00015445775352418423]"
epinions content epinions com favourite romantic comedies epinions comparison shopping information epinions com favourite romantic comedies compare prices web culture-arts-entertainment,0,"[0.9999707937240601, 6.92191859386071e-09, 2.2582614889188335e-08, 1.0222090101458248e-12, 1.538647030965845e-12, 8.239743998217364e-09, 2.5865121155987936e-09, 2.9176280804676935e-05]"
improveverywhere romantic comedy cab romantic comedy cab improv perfect romantic comedy movie people love touch fate serendipity culture-arts-entertainment,0,"[0.999992847442627, 2.440505852963071e-10, 1.543111471935532e-10, 3.4007618972937102e-15, 2.4054721972990856e-13, 8.74540717621386e-10, 3.774437706827172e-11, 7.1694016696710605e-06]"
theambassadors miltonkeynes milton keynes theatre romantic comedy theatre website milton keynes theatre romantic comedy culture-arts-entertainment,0,"[0.9758214354515076, 3.549093818833171e-08, 3.982549845460426e-09, 8.750540981920796e-13, 1.0815383311157944e-10, 2.2666820598260529e-07, 3.3785092501403824e-09, 0.024178268387913704]"
overheardinnewyork archives overheard york smell romantic comedy gold smell romantic comedy gold nurse fuck hate fucker won shut hell nurse culture-arts-entertainment,0,"[0.8021077513694763, 8.935493679018691e-05, 5.030857437304803e-07, 6.028329391227771e-09, 7.05984959381567e-08, 3.6376445677888114e-07, 3.2269169558674093e-09, 0.19780193269252777]"
allmovie avg dll avg sql allmovie allmusic allmovie allgame data amg title theaters browse essays glossary culture-arts-entertainment,7,"[0.022649304941296577, 1.7246642528334633e-05, 9.968045560526662e-06, 4.4557586988958064e-06, 1.898544326195406e-07, 0.0001273355883313343, 3.683748062144332e-08, 0.9771915674209595]"
last music stars romantic comedy stars romantic comedy music listen stars romantic comedy romantic comedy album heart tagged indie canadian indie rock culture-arts-entertainment,0,"[0.9603592157363892, 8.533667283927571e-08, 6.104875494017392e-10, 7.70377771991404e-12, 5.633622457423826e-09, 1.8473489262760268e-06, 2.603618209917613e-09, 0.039638910442590714]"
imdb title romantic comedy romantic comedy imdb movies celebs culture-arts-entertainment,0,"[0.9998769760131836, 1.234081309364754e-10, 5.1693111596806673e-11, 2.658178488589469e-15, 5.665599418650316e-14, 2.010449445810636e-10, 9.864697947392642e-11, 0.00012296595377847552]"
youtube watch kmkvwup youtube shining recut hasn wondered shining romantic comedy honestly appearently culture-arts-entertainment,0,"[0.9589548110961914, 1.9312572874241596e-08, 1.6049026996256543e-08, 4.969416371458646e-12, 1.580064412642912e-10, 8.499408181705803e-07, 5.384318768619778e-09, 0.041044313460588455]"
wikipedia wiki hindu hindu wikipedia encyclopedia article discusses adherents hinduism meanings word hindu disambiguation language hindi culture-arts-entertainment,0,"[0.9999409914016724, 2.121277248079423e-05, 2.9335788909179428e-08, 1.3005202958993323e-07, 2.675409973562637e-07, 3.3179966862917354e-07, 1.259531131836411e-06, 3.57329954567831e-05]"
wikipedia wiki hinduism hinduism wikipedia encyclopedia hindus worship deities iṣṭa majority hindus engage religious rituals daily culture-arts-entertainment,0,"[0.9999895095825195, 6.784497145417845e-06, 1.04473869555477e-08, 6.079893477561882e-09, 6.464083668333842e-08, 2.3337663606071146e-06, 2.3352622946504198e-08, 1.249455181095982e-06]"
religioustolerance hinduism hinduism world religion yearbook american canadian churches hindus american religious identification survey culture-arts-entertainment,0,"[0.9949057102203369, 0.004605154972523451, 5.6558001233497635e-06, 3.5028286049509916e-08, 0.00032698383438400924, 3.913881300832145e-05, 8.07716278359294e-05, 3.649015343398787e-05]"
hinduismtoday hinduism magazine hinduism magazine affirming sanatana dharma recording modern history billion-strong global religion renaissance culture-arts-entertainment,0,"[0.999776303768158, 0.00014824500249233097, 1.8143246904855914e-07, 2.313406133325202e-09, 3.7493875879590632e-06, 1.1711720162566053e-06, 3.3909853414115787e-07, 7.013953290879726e-05]"
hindus study hindu religion principles practice faith introduction hindu faith youth seekers hindu sadhana study comprehensive lessons culture-arts-entertainment,0,"[0.9999845027923584, 4.2700227709246974e-07, 2.3424273631889037e-09, 1.711061736742181e-09, 9.960107263395912e-07, 1.2958819752384443e-05, 1.0647620456438744e-06, 6.618377312861412e-08]"
hindulinks hindulinks universe hindu merchants on-line hindu merchants sells puja items hindu idols religious statues hinduism culture-arts-entertainment,0,"[0.9999924898147583, 1.0094036895225145e-07, 4.955580607202137e-06, 1.768470925256338e-09, 1.8918045725513366e-06, 4.802877811016515e-07, 5.006970393850452e-10, 4.1379962567589246e-08]"
hinduweb hindu web universe hindu web pages services hindu web web sites email reminders services hindus world web sites categories culture-arts-entertainment,0,"[0.9924917817115784, 3.819946141447872e-05, 5.152490416548972e-07, 0.007371134590357542, 4.801308023161255e-05, 2.3291726392926648e-05, 4.257454747857992e-06, 2.2866157451062463e-05]"
scit wlv university scit modules han hindu -arabic numerals hindu system pure value system zero hindus context indo-european civilisations culture-arts-entertainment,0,"[0.9999692440032959, 2.6357938622822985e-06, 1.2200462151668034e-07, 1.3561408884754655e-08, 7.805406454508557e-08, 1.1129685617561336e-07, 6.080353159632068e-06, 2.1655630916939117e-05]"
hinduunity hindu unity soldiers hindutva awake hindus welcome bajrang dal vhp youth wing culture-arts-entertainment,0,"[0.9999977350234985, 6.897094806390669e-08, 2.5432272954262203e-10, 2.189629987742192e-12, 5.160782565183375e-11, 2.196029754486517e-06, 3.2554622886316054e-10, 7.92162335727653e-09]"
